strategy,strategy_type,activation_time,entry_time,exit_time,spot_price_at_entry,spot_price_at_exit,option_type,strike_price,strike_type,entry_premium,exit_premium,premium_change,lots,lot_size,investment,pnl,net_pnl,return_percentage,is_win,exit_reason,holding_minutes,signal_reason,entry_delta,entry_theta,entry_vega,entry_gamma,exit_delta,exit_theta,exit_vega,exit_gamma,delta_change,theta_change,vega_change,gamma_change,market_rsi,market_sma_20,market_volume,market_volume_sma,market_price_change,market_high_low_range,brokerage,risk_reward_ratio,max_profit_potential,max_loss_potential
STRONG_MOMENTUM_LOSING,FROZEN,2026-03-27 10:30:07.140822,2026-03-27 10:30:07.140822,2026-03-27 10:40:58.816273242,23672.85,23487.58935207446,CE,23800.0,OTM,307.52000000000044,335.4610290708404,27.94102907083999,1,50,15376.000000000022,1397.0514535419993,1357.0514535419993,9.085922564659192,True,TARGET_ACHIEVED,5.28634765358439,Strong momentum frozen,0.5,-0.05,0.2,0.02,0.5400810748331893,-0.053697553251509975,0.19338721334274936,0.020873167192414614,0.040081074833189345,-0.003697553251509972,-0.006612786657250652,0.0008731671924146131,61.360727996587514,23630.869,682399.0,840918.65,0.0017061228738521894,0.0026705698722376547,40,3.1999999999999997,1230.0800000000017,384.40000000000055
MACD_DIVERGENCE_LOSING,RE-OPTIMIZED,2026-03-27 10:30:07.140822,2026-03-27 10:30:07.140822,2026-03-27 10:38:11.342860930,23672.85,23913.381645009285,CE,23800.0,OTM,307.52000000000044,303.88420439338984,-3.6357956066106,1,50,15376.000000000022,-181.78978033053,-221.78978033053,-1.1822956577167647,False,STOP_LOSS,10.708872477394895,MACD re-optimized,0.5,-0.05,0.2,0.02,0.536674523258088,-0.04288242448878016,0.2152573565155615,0.016845752800299943,0.036674523258087954,0.007117575511219845,0.015257356515561482,-0.0031542471997000575,61.360727996587514,23630.869,682399.0,840918.65,0.0017061228738521894,0.0026705698722376547,40,3.1999999999999997,1230.0800000000017,384.40000000000055
CCI_EXTREME_LOSING,RE-OPTIMIZED,2026-03-27 10:30:07.140822,2026-03-27 10:30:07.140822,2026-03-27 10:38:38.071830794,23672.85,23396.769001114564,CE,23800.0,OTM,307.52000000000044,341.79575531780773,34.275755317807295,1,50,15376.000000000022,1713.7877658903649,1673.7877658903649,11.14586216109757,True,TARGET_ACHIEVED,5.987936155207628,CCI re-optimized,0.5,-0.05,0.2,0.02,0.4546799227538164,-0.04327329115575631,0.19942533804240792,0.01664435778715637,-0.04532007724618359,0.006726708844243694,-0.000574661957592093,-0.0033556422128436306,61.360727996587514,23630.869,682399.0,840918.65,0.0017061228738521894,0.0026705698722376547,40,3.1999999999999997,1230.0800000000017,384.40000000000055
MOMENTUM_REVERSAL_LOSING,RE-OPTIMIZED,2026-03-27 10:30:07.140822,2026-03-27 10:30:07.140822,2026-03-27 10:40:51.223262608,23672.85,23363.539175881302,CE,23800.0,OTM,307.52000000000044,341.70646255474037,34.18646255473993,1,50,15376.000000000022,1709.3231277369966,1669.3231277369966,11.116825752711982,True,TARGET_ACHIEVED,10.412708748664077,Momentum re-optimized,0.5,-0.05,0.2,0.02,0.4689658680106014,-0.04152926944667202,0.18920588898885068,0.018554918240931483,-0.031034131989398583,0.008470730553327983,-0.010794111011149327,-0.0014450817590685172,61.360727996587514,23630.869,682399.0,840918.65,0.0017061228738521894,0.0026705698722376547,40,3.1999999999999997,1230.0800000000017,384.40000000000055
MULTI_TIMEFRAME_LOSING,FROZEN,2026-03-27 10:45:07.140822,2026-03-27 10:45:07.140822,2026-03-27 10:56:38.320206821,23862.97,23534.92475131884,CE,23900.0,ATM,257.52000000000044,283.01222332842593,25.492223328425496,1,50,12876.000000000022,1274.611166421275,1234.611166421275,9.89912369075235,True,TARGET_ACHIEVED,7.000187140217225,Multi-timeframe frozen,0.5,-0.05,0.2,0.02,0.5386823217662521,-0.05137481626175708,0.18349606275653946,0.02296707926412735,0.03868232176625208,-0.0013748162617570753,-0.016503937243460554,0.0029670792641273494,84.32218484069054,23748.561999999998,679052.0,839755.75,0.001111741797338306,0.004333911495509649,40,3.1999999999999997,1030.0800000000017,321.90000000000055
AI_ENHANCED_LOSING,FROZEN,2026-03-27 10:45:07.140822,2026-03-27 10:45:07.140822,2026-03-27 10:51:30.966408709,23862.97,23621.064600586,CE,23900.0,ATM,257.52000000000044,253.84042514958932,-3.6795748504111145,1,50,12876.000000000022,-183.97874252055573,-223.97874252055573,-1.428850128305028,False,STOP_LOSS,7.175769350972297,AI enhanced frozen,0.5,-0.05,0.2,0.02,0.5280844072120612,-0.05457170985790253,0.18426786301085285,0.018317541289579298,0.02808440721206118,-0.004571709857902527,-0.01573213698914716,-0.0016824587104207027,84.32218484069054,23748.561999999998,679052.0,839755.75,0.001111741797338306,0.004333911495509649,40,3.1999999999999997,1030.0800000000017,321.90000000000055
RSI_DIVERGENCE_LOSING,FROZEN,2026-03-27 10:45:07.140822,2026-03-27 10:45:07.140822,2026-03-27 10:52:25.010620329,23862.97,24334.75300335243,CE,23900.0,ATM,257.52000000000044,276.3234981181879,18.803498118187463,1,50,12876.000000000022,940.1749059093731,900.1749059093731,7.301762239122176,True,TARGET_ACHIEVED,6.001397711333148,RSI frozen,0.5,-0.05,0.2,0.02,0.4702448202849239,-0.04982590397125731,0.19362854718685266,0.016398640837295083,-0.029755179715076074,0.0001740960287426943,-0.006371452813147355,-0.0036013591627049174,84.32218484069054,23748.561999999998,679052.0,839755.75,0.001111741797338306,0.004333911495509649,40,3.1999999999999997,1030.0800000000017,321.90000000000055
STOCHASTIC_OVERSOLD_LOSING,FROZEN,2026-03-27 10:45:07.140822,2026-03-27 10:45:07.140822,2026-03-27 10:51:03.651814031,23862.97,23955.657875434106,CE,23900.0,ATM,257.52000000000044,283.81074112935624,26.29074112935581,1,50,12876.000000000022,1314.5370564677905,1274.5370564677905,10.20920360723663,True,TARGET_ACHIEVED,9.14310312222247,Stochastic frozen,0.5,-0.05,0.2,0.02,0.49003325067983966,-0.05487570173921852,0.21843557763354052,0.024947579531601233,-0.00996674932016034,-0.004875701739218516,0.018435577633540506,0.004947579531601232,84.32218484069054,23748.561999999998,679052.0,839755.75,0.001111741797338306,0.004333911495509649,40,3.1999999999999997,1030.0800000000017,321.90000000000055
TREND_FOLLOWING_OPTIMIZED,FROZEN,2026-03-27 10:45:07.140822,2026-03-27 10:45:07.140822,2026-03-27 10:54:56.629799991,23862.97,23837.727755306096,CE,23900.0,ATM,257.52000000000044,283.56293141123217,26.042931411231734,1,50,12876.000000000022,1302.1465705615867,1262.1465705615867,10.112974297620259,True,TARGET_ACHIEVED,6.843795259829118,Trend frozen,0.5,-0.05,0.2,0.02,0.5164415878473821,-0.048406374218642384,0.18784132977681073,0.021268531595913003,0.016441587847382144,0.0015936257813576188,-0.012158670223189283,0.0012685315959130028,84.32218484069054,23748.561999999998,679052.0,839755.75,0.001111741797338306,0.004333911495509649,40,3.1999999999999997,1030.0800000000017,321.90000000000055
STRONG_MOMENTUM_LOSING,FROZEN,2026-03-27 10:45:07.140822,2026-03-27 10:45:07.140822,2026-03-27 10:56:55.057945016,23862.97,23856.364386873684,CE,23900.0,ATM,257.52000000000044,283.8750228705792,26.35502287057875,1,50,12876.000000000022,1317.7511435289375,1277.7511435289375,10.234165451451812,True,TARGET_ACHIEVED,5.777837326046956,Strong momentum frozen,0.5,-0.05,0.2,0.02,0.45063484101803175,-0.049878423459509894,0.19374900345597107,0.02075909387812991,-0.04936515898196825,0.00012157654049010924,-0.006250996544028942,0.0007590938781299079,84.32218484069054,23748.561999999998,679052.0,839755.75,0.001111741797338306,0.004333911495509649,40,3.1999999999999997,1030.0800000000017,321.90000000000055
MACD_DIVERGENCE_LOSING,RE-OPTIMIZED,2026-03-27 10:45:07.140822,2026-03-27 10:45:07.140822,2026-03-27 10:50:39.660039003,23862.97,24296.22810007335,CE,23900.0,ATM,257.52000000000044,278.4635124080717,20.943512408071285,1,50,12876.000000000022,1047.1756204035642,1007.1756204035642,8.132771205370942,True,TARGET_ACHIEVED,11.71117299158692,MACD re-optimized,0.5,-0.05,0.2,0.02,0.5429356005863937,-0.04575691001996021,0.2088672018242145,0.020753166685710842,0.042935600586393674,0.004243089980039791,0.008867201824214493,0.0007531666857108418,84.32218484069054,23748.561999999998,679052.0,839755.75,0.001111741797338306,0.004333911495509649,40,3.1999999999999997,1030.0800000000017,321.90000000000055
CCI_EXTREME_LOSING,RE-OPTIMIZED,2026-03-27 10:45:07.140822,2026-03-27 10:45:07.140822,2026-03-27 10:53:39.345444132,23862.97,23709.658309324102,CE,23900.0,ATM,257.52000000000044,276.26128061246715,18.74128061246671,1,50,12876.000000000022,937.0640306233355,897.0640306233355,7.2776019775033705,True,TARGET_ACHIEVED,11.021492567077903,CCI re-optimized,0.5,-0.05,0.2,0.02,0.525832911182084,-0.04553699426150032,0.20496026817502622,0.019800328016548404,0.025832911182083973,0.004463005738499684,0.004960268175026206,-0.00019967198345159642,84.32218484069054,23748.561999999998,679052.0,839755.75,0.001111741797338306,0.004333911495509649,40,3.1999999999999997,1030.0800000000017,321.90000000000055
MOMENTUM_REVERSAL_LOSING,RE-OPTIMIZED,2026-03-27 10:45:07.140822,2026-03-27 10:45:07.140822,2026-03-27 10:50:40.540355798,23862.97,23613.99269848922,CE,23900.0,ATM,257.52000000000044,286.2816088979894,28.761608897988935,1,50,12876.000000000022,1438.0804448994468,1398.0804448994468,11.168689382567912,True,TARGET_ACHIEVED,8.810848066942803,Momentum re-optimized,0.5,-0.05,0.2,0.02,0.4792740417579607,-0.04772140797244894,0.1800084235394495,0.01966332766656369,-0.020725958242039322,0.0022785920275510615,-0.019991576460550498,-0.0003366723334363095,84.32218484069054,23748.561999999998,679052.0,839755.75,0.001111741797338306,0.004333911495509649,40,3.1999999999999997,1030.0800000000017,321.90000000000055
BOLLINGER_SQUEEZE_LOSING,RE-OPTIMIZED,2026-03-27 10:45:07.140822,2026-03-27 10:45:07.140822,2026-03-27 10:51:50.741962104,23862.97,23613.483664571126,CE,23900.0,ATM,257.52000000000044,276.7543229751332,19.234322975132784,1,50,12876.000000000022,961.7161487566392,921.7161487566392,7.4690598691879275,True,TARGET_ACHIEVED,6.982580485502696,Bollinger re-optimized,0.5,-0.05,0.2,0.02,0.5177857818901408,-0.055011375417848916,0.2157127595960087,0.018466721169721596,0.017785781890140795,-0.005011375417848914,0.01571275959600868,-0.001533278830278404,84.32218484069054,23748.561999999998,679052.0,839755.75,0.001111741797338306,0.004333911495509649,40,3.1999999999999997,1030.0800000000017,321.90000000000055
BREAKOUT_REVERSAL_LOSING,RE-OPTIMIZED,2026-03-27 10:45:07.140822,2026-03-27 10:45:07.140822,2026-03-27 10:52:07.774858511,23862.97,23485.73193956192,CE,23900.0,ATM,257.52000000000044,276.3459066652385,18.82590666523805,1,50,12876.000000000022,941.2953332619026,901.2953332619026,7.310463911633279,True,TARGET_ACHIEVED,8.591793248930955,Breakout re-optimized,0.5,-0.05,0.2,0.02,0.5149352892233287,-0.04848551817749089,0.2131006261735133,0.017660357394129977,0.014935289223328652,0.0015144818225091145,0.013100626173513291,-0.0023396426058700237,84.32218484069054,23748.561999999998,679052.0,839755.75,0.001111741797338306,0.004333911495509649,40,3.1999999999999997,1030.0800000000017,321.90000000000055
MULTI_TIMEFRAME_LOSING,FROZEN,2026-03-27 11:00:07.140822,2026-03-27 11:00:07.140822,2026-03-27 11:06:01.015685139,23874.76,24197.396045258687,CE,23900.0,ATM,257.52000000000044,284.6782893988486,27.158289398848183,1,50,12876.000000000022,1357.9144699424091,1317.9144699424091,10.546089390667962,True,TARGET_ACHIEVED,10.678317930281171,Multi-timeframe frozen,0.5,-0.05,0.2,0.02,0.4828840648050068,-0.055253306742990005,0.1822341273180614,0.022724363589682467,-0.017115935194993215,-0.005253306742990002,-0.017765872681938605,0.0027243635896824665,51.56911497883143,23852.100499999997,805715.0,967501.9,0.0008405048730417697,0.0025629577009359966,40,3.1999999999999997,1030.0800000000017,321.90000000000055
AI_ENHANCED_LOSING,FROZEN,2026-03-27 11:00:07.140822,2026-03-27 11:00:07.140822,2026-03-27 11:08:35.603802005,23874.76,24120.86559907654,CE,23900.0,ATM,257.52000000000044,280.4443825249686,22.924382524968166,1,50,12876.000000000022,1146.2191262484084,1106.2191262484084,8.901981409198559,True,TARGET_ACHIEVED,8.298328120528165,AI enhanced frozen,0.5,-0.05,0.2,0.02,0.5427588334431495,-0.05476991716380966,0.20090040981311788,0.019632724474356173,0.04275883344314946,-0.004769917163809659,0.0009004098131178695,-0.0003672755256438273,51.56911497883143,23852.100499999997,805715.0,967501.9,0.0008405048730417697,0.0025629577009359966,40,3.1999999999999997,1030.0800000000017,321.90000000000055
TREND_FOLLOWING_OPTIMIZED,FROZEN,2026-03-27 11:00:07.140822,2026-03-27 11:00:07.140822,2026-03-27 11:07:20.522122211,23874.76,23566.78786353704,CE,23900.0,ATM,257.52000000000044,285.6435390973539,28.123539097353444,1,50,12876.000000000022,1406.176954867672,1366.176954867672,10.920914529882491,True,TARGET_ACHIEVED,5.823214111138017,Trend frozen,0.5,-0.05,0.2,0.02,0.47655652211273114,-0.04124434923421996,0.21697217718601194,0.01791249087086213,-0.02344347788726886,0.00875565076578004,0.016972177186011933,-0.002087509129137872,51.56911497883143,23852.100499999997,805715.0,967501.9,0.0008405048730417697,0.0025629577009359966,40,3.1999999999999997,1030.0800000000017,321.90000000000055
MACD_DIVERGENCE_LOSING,RE-OPTIMIZED,2026-03-27 11:00:07.140822,2026-03-27 11:00:07.140822,2026-03-27 11:06:07.921080079,23874.76,23691.747332502757,CE,23900.0,ATM,257.52000000000044,279.57670051330007,22.05670051329963,1,50,12876.000000000022,1102.8350256649815,1062.8350256649815,8.565043691091795,True,TARGET_ACHIEVED,10.379652847464829,MACD re-optimized,0.5,-0.05,0.2,0.02,0.47081516041437504,-0.05452637413678287,0.19027561659984188,0.01656853743853809,-0.029184839585624955,-0.004526374136782869,-0.009724383400158132,-0.0034314625614619114,51.56911497883143,23852.100499999997,805715.0,967501.9,0.0008405048730417697,0.0025629577009359966,40,3.1999999999999997,1030.0800000000017,321.90000000000055
CCI_EXTREME_LOSING,RE-OPTIMIZED,2026-03-27 11:00:07.140822,2026-03-27 11:00:07.140822,2026-03-27 11:09:35.860663799,23874.76,23638.12172687969,CE,23900.0,ATM,257.52000000000044,281.93162317441096,24.411623174410522,1,50,12876.000000000022,1220.5811587205262,1180.5811587205262,9.479505737189532,True,TARGET_ACHIEVED,10.965264343227362,CCI re-optimized,0.5,-0.05,0.2,0.02,0.5466544709246763,-0.04510221829636803,0.20453692203446172,0.02335278497021606,0.04665447092467634,0.004897781703631976,0.00453692203446171,0.0033527849702160613,51.56911497883143,23852.100499999997,805715.0,967501.9,0.0008405048730417697,0.0025629577009359966,40,3.1999999999999997,1030.0800000000017,321.90000000000055
MOMENTUM_REVERSAL_LOSING,RE-OPTIMIZED,2026-03-27 11:00:07.140822,2026-03-27 11:00:07.140822,2026-03-27 11:05:51.077750486,23874.76,23529.149221945314,CE,23900.0,ATM,257.52000000000044,280.7229690929797,23.202969092979288,1,50,12876.000000000022,1160.1484546489644,1120.1484546489644,9.010161965276192,True,TARGET_ACHIEVED,7.328154442034772,Momentum re-optimized,0.5,-0.05,0.2,0.02,0.5359121147551477,-0.04846691598014424,0.21661631104926862,0.01858024077918062,0.03591211475514766,0.00153308401985576,0.01661631104926861,-0.0014197592208193797,51.56911497883143,23852.100499999997,805715.0,967501.9,0.0008405048730417697,0.0025629577009359966,40,3.1999999999999997,1030.0800000000017,321.90000000000055
MULTI_TIMEFRAME_LOSING,FROZEN,2026-03-27 11:15:07.140822,2026-03-27 11:15:07.140822,2026-03-27 11:24:19.222792947,23885.6,23964.57206842641,CE,23900.0,ATM,257.52000000000044,285.11929505819086,27.59929505819042,1,50,12876.000000000022,1379.964752909521,1339.964752909521,10.717340423342021,True,TARGET_ACHIEVED,6.512464920249239,Multi-timeframe frozen,0.5,-0.05,0.2,0.02,0.512345907723029,-0.04737613526654049,0.1936516218269477,0.023160389858617285,0.012345907723029015,0.002623864733459512,-0.00634837817305231,0.0031603898586172845,46.55395136778058,23854.708,631155.0,968762.9,0.0010905472770266211,0.0028443915999597537,40,3.1999999999999997,1030.0800000000017,321.90000000000055
AI_ENHANCED_LOSING,FROZEN,2026-03-27 11:15:07.140822,2026-03-27 11:15:07.140822,2026-03-27 11:22:25.826483346,23885.6,24078.39098131011,CE,23900.0,ATM,257.52000000000044,276.82530010916673,19.305300109166296,1,50,12876.000000000022,965.2650054583148,925.2650054583148,7.496621664012995,True,TARGET_ACHIEVED,8.55290532502704,AI enhanced frozen,0.5,-0.05,0.2,0.02,0.4534445579225386,-0.04161618711256723,0.1889892933115174,0.023277899150442195,-0.04655544207746137,0.00838381288743277,-0.011010706688482613,0.003277899150442194,46.55395136778058,23854.708,631155.0,968762.9,0.0010905472770266211,0.0028443915999597537,40,3.1999999999999997,1030.0800000000017,321.90000000000055
TREND_FOLLOWING_OPTIMIZED,FROZEN,2026-03-27 11:15:07.140822,2026-03-27 11:15:07.140822,2026-03-27 11:22:40.182778963,23885.6,24001.832143482505,CE,23900.0,ATM,257.52000000000044,280.76944574455626,23.24944574455583,1,50,12876.000000000022,1162.4722872277914,1122.4722872277914,9.028209748584883,True,TARGET_ACHIEVED,7.3050651604636565,Trend frozen,0.5,-0.05,0.2,0.02,0.511946392915604,-0.047961929770204276,0.20786270740007937,0.022991740282038296,0.011946392915603954,0.002038070229795727,0.007862707400079355,0.002991740282038295,46.55395136778058,23854.708,631155.0,968762.9,0.0010905472770266211,0.0028443915999597537,40,3.1999999999999997,1030.0800000000017,321.90000000000055
STRONG_MOMENTUM_LOSING,FROZEN,2026-03-27 11:15:07.140822,2026-03-27 11:15:07.140822,2026-03-27 11:24:02.242792685,23885.6,23955.229421774955,CE,23900.0,ATM,257.52000000000044,278.31781694005156,20.79781694005112,1,50,12876.000000000022,1039.890847002556,999.890847002556,8.076194835372432,True,TARGET_ACHIEVED,8.425743824033413,Strong momentum frozen,0.5,-0.05,0.2,0.02,0.47886283048953976,-0.04509372869335343,0.2137201921853981,0.02189701505619345,-0.02113716951046024,0.004906271306646573,0.013720192185398078,0.001897015056193451,46.55395136778058,23854.708,631155.0,968762.9,0.0010905472770266211,0.0028443915999597537,40,3.1999999999999997,1030.0800000000017,321.90000000000055
MACD_DIVERGENCE_LOSING,RE-OPTIMIZED,2026-03-27 11:15:07.140822,2026-03-27 11:15:07.140822,2026-03-27 11:25:00.232953103,23885.6,24074.11640029401,CE,23900.0,ATM,257.52000000000044,284.24254776717925,26.72254776717881,1,50,12876.000000000022,1336.1273883589406,1296.1273883589406,10.37688248181841,True,TARGET_ACHIEVED,11.599035510984276,MACD re-optimized,0.5,-0.05,0.2,0.02,0.47983854000600895,-0.05523032623458763,0.2006935511563536,0.020069982039103637,-0.02016145999399105,-0.0052303262345876275,0.0006935511563535834,6.998203910363668e-05,46.55395136778058,23854.708,631155.0,968762.9,0.0010905472770266211,0.0028443915999597537,40,3.1999999999999997,1030.0800000000017,321.90000000000055
CCI_EXTREME_LOSING,RE-OPTIMIZED,2026-03-27 11:15:07.140822,2026-03-27 11:15:07.140822,2026-03-27 11:25:55.370049218,23885.6,24046.11361986575,CE,23900.0,ATM,257.52000000000044,279.50248675427923,21.982486754278796,1,50,12876.000000000022,1099.12433771394,1059.12433771394,8.536225052143042,True,TARGET_ACHIEVED,7.889281197590703,CCI re-optimized,0.5,-0.05,0.2,0.02,0.5387491521269627,-0.04697042333949772,0.20942853833441782,0.017222691664485465,0.03874915212696273,0.003029576660502284,0.009428538334417813,-0.0027773083355145355,46.55395136778058,23854.708,631155.0,968762.9,0.0010905472770266211,0.0028443915999597537,40,3.1999999999999997,1030.0800000000017,321.90000000000055
MOMENTUM_REVERSAL_LOSING,RE-OPTIMIZED,2026-03-27 11:15:07.140822,2026-03-27 11:15:07.140822,2026-03-27 11:24:36.772473665,23885.6,23700.737957641424,CE,23900.0,ATM,257.52000000000044,284.7259748448628,27.20597484486234,1,50,12876.000000000022,1360.298742243117,1320.298742243117,10.56460657225159,True,TARGET_ACHIEVED,6.068404030641413,Momentum re-optimized,0.5,-0.05,0.2,0.02,0.459484978081213,-0.040501860899909904,0.18199322766939577,0.01618150618761198,-0.040515021918786975,0.009498139100090099,-0.018006772330604243,-0.0038184938123880206,46.55395136778058,23854.708,631155.0,968762.9,0.0010905472770266211,0.0028443915999597537,40,3.1999999999999997,1030.0800000000017,321.90000000000055
