strategy,action,entry_time,entry_price,strike,option_type,premium,delta,theta,gamma,vega,confidence,reason,position_size,broker_charges,status,exit_time,exit_price,exit_reason,gross_pnl,net_pnl,pnl
macd_variants_aggressive,BUY,2026-03-30 13:39:00.000000,24284.07,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.7,Fast MACD crossover,35,40,CLOSED,2026-03-30 14:00:00.000000,24103.03,Time Exit,-6336.400000000031,-6416.400000000031,-6416.400000000031
macd_variants_aggressive,BUY,2026-03-30 13:39:00.000000,24284.07,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.6,Regular MACD crossover,30,40,CLOSED,2026-03-30 14:00:00.000000,24103.03,Time Exit,-5431.200000000026,-5511.200000000026,-5511.200000000026
macd_variants_aggressive,BUY,2026-03-30 14:38:00.000000,24373.46,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.7,Fast MACD crossover,35,40,CLOSED,2026-03-30 14:59:00.000000,24442.06,Time Exit,2401.0000000000764,2321.0000000000764,2321.0000000000764
macd_variants_aggressive,BUY,2026-03-30 15:01:00.000000,24489.71,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.7,Fast MACD crossover,35,40,CLOSED,2026-03-30 15:22:00.000000,24566.07,Time Exit,2672.6000000000204,2592.6000000000204,2592.6000000000204
macd_variants_aggressive,BUY,2026-03-30 15:07:00.000000,24514.25,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.7,Fast MACD crossover,35,40,CLOSED,2026-03-31 09:15:00.000000,22644.45,Stop Loss,-65442.99999999997,-65522.99999999997,-65522.99999999997
macd_variants_aggressive,BUY,2026-03-30 15:18:00.000000,24531.59,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.7,Fast MACD crossover,35,40,CLOSED,2026-03-31 09:15:00.000000,22644.45,Stop Loss,-66049.89999999998,-66129.89999999998,-66129.89999999998
macd_variants_aggressive,BUY,2026-03-31 09:28:00.000000,22736.75,22750,ce,10.0,0.5455,-0.5909,0.0092,0.1822,0.6,Regular MACD crossover,30,40,CLOSED,2026-03-31 09:49:00.000000,22866.4,Time Exit,3889.5000000000437,3809.5000000000437,3809.5000000000437
macd_variants_aggressive,BUY,2026-03-31 10:29:00.000000,22997.44,23000,ce,5.0,0.4732,-0.5163,0.0096,0.2091,0.7,Fast MACD crossover,35,40,CLOSED,2026-03-31 10:50:00.000000,23235.38,Time Exit,8327.900000000081,8247.900000000081,8247.900000000081
macd_variants_aggressive,BUY,2026-03-31 11:45:00.000000,23291.28,23300,ce,14.11,0.6207,-0.4682,0.0106,0.1986,0.7,Fast MACD crossover,35,40,CLOSED,2026-03-31 12:06:00.000000,23329.0,Time Exit,1320.2000000000407,1240.2000000000407,1240.2000000000407
macd_variants_aggressive,BUY,2026-03-31 12:22:00.000000,23361.82,23400,ce,9.0,0.4362,-0.4861,0.0101,0.176,0.6,Regular MACD crossover,30,40,CLOSED,2026-03-31 12:43:00.000000,23478.01,Time Exit,3485.6999999999607,3405.6999999999607,3405.6999999999607
macd_variants_aggressive,BUY,2026-03-31 12:32:00.000000,23375.08,23400,ce,9.0,0.4362,-0.4861,0.0101,0.176,0.7,Fast MACD crossover,35,40,CLOSED,2026-03-31 12:53:00.000000,23575.36,Time Exit,7009.799999999959,6929.799999999959,6929.799999999959
macd_variants_aggressive,BUY,2026-03-31 12:52:00.000000,23535.37,23550,ce,5.0,0.5088,-0.5384,0.0091,0.2329,0.7,Fast MACD crossover,35,40,CLOSED,2026-03-31 13:13:00.000000,23731.65,Time Exit,6869.800000000087,6789.800000000087,6789.800000000087
macd_variants_aggressive,BUY,2026-03-31 13:02:00.000000,23666.75,23700,ce,5.0,0.4517,-0.4641,0.0095,0.2271,0.7,Fast MACD crossover,35,40,CLOSED,2026-03-31 13:23:00.000000,23796.4,Time Exit,4537.750000000051,4457.750000000051,4457.750000000051
macd_variants_aggressive,BUY,2026-03-31 13:33:00.000000,23811.61,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.7,Fast MACD crossover,35,40,CLOSED,2026-03-31 13:54:00.000000,23890.21,Time Exit,2750.999999999949,2670.999999999949,2670.999999999949
macd_variants_aggressive,BUY,2026-03-31 14:58:00.000000,24167.48,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.6,Regular MACD crossover,30,40,CLOSED,2026-03-31 15:19:00.000000,24171.2,Time Exit,111.60000000003492,31.600000000034925,31.600000000034925
macd_variants_aggressive,BUY,2026-03-31 15:25:00.000000,24291.28,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.6,Regular MACD crossover,30,40,CLOSED,2026-04-01 09:15:00.000000,22793.71,Stop Loss,-44927.09999999999,-45007.09999999999,-45007.09999999999
macd_variants_aggressive,BUY,2026-04-01 09:29:00.000000,22803.13,22850,ce,5.0,0.46,-0.5721,0.0106,0.1963,0.6,Regular MACD crossover,30,40,CLOSED,2026-04-01 09:50:00.000000,22937.48,Time Exit,4030.4999999999563,3950.4999999999563,3950.4999999999563
macd_variants_aggressive,BUY,2026-04-01 11:00:00.000000,22936.56,22950,ce,5.0,0.4707,-0.5054,0.0093,0.2014,0.7,Fast MACD crossover,35,40,CLOSED,2026-04-01 11:21:00.000000,23008.69,Time Exit,2524.5499999999083,2444.5499999999083,2444.5499999999083
macd_variants_aggressive,BUY,2026-04-01 11:25:00.000000,23037.8,23050,ce,5.0,0.5291,-0.4788,0.0117,0.2132,0.7,Fast MACD crossover,35,40,CLOSED,2026-04-01 11:46:00.000000,23160.27,Time Exit,4286.450000000041,4206.450000000041,4206.450000000041
macd_variants_aggressive,BUY,2026-04-01 11:53:00.000000,23202.3,23250,ce,15.71,0.5149,-0.4232,0.009,0.2097,0.7,Fast MACD crossover,35,40,CLOSED,2026-04-01 12:14:00.000000,23230.81,Time Exit,997.8500000000713,917.8500000000713,917.8500000000713
macd_variants_aggressive,BUY,2026-04-01 12:45:00.000000,23373.25,23400,ce,9.0,0.4362,-0.4861,0.0101,0.176,0.6,Regular MACD crossover,30,40,CLOSED,2026-04-01 13:06:00.000000,23435.18,Time Exit,1857.9000000000087,1777.9000000000087,1777.9000000000087
macd_variants_aggressive,BUY,2026-04-01 14:10:00.000000,23571.54,23600,ce,17.23,0.4768,-0.5425,0.011,0.1727,0.7,Fast MACD crossover,35,40,CLOSED,2026-04-01 14:31:00.000000,23771.8,Time Exit,7009.099999999944,6929.099999999944,6929.099999999944
macd_variants_aggressive,BUY,2026-04-01 14:33:00.000000,23807.36,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.7,Fast MACD crossover,35,40,CLOSED,2026-04-01 14:54:00.000000,23999.09,Time Exit,6710.549999999985,6630.549999999985,6630.549999999985
macd_variants_aggressive,BUY,2026-04-01 15:17:00.000000,24045.9,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.7,Fast MACD crossover,35,40,CLOSED,2026-04-02 09:15:00.000000,22764.87,Stop Loss,-44836.05000000009,-44916.05000000009,-44916.05000000009
macd_variants_aggressive,BUY,2026-04-02 09:28:00.000000,22875.5,22900,ce,5.0,0.5013,-0.4595,0.0096,0.2126,0.6,Regular MACD crossover,30,40,CLOSED,2026-04-02 09:49:00.000000,22878.53,Time Exit,90.89999999996508,10.899999999965075,10.899999999965075
macd_variants_aggressive,BUY,2026-04-02 09:55:00.000000,22899.78,22900,ce,5.0,0.5013,-0.4595,0.0096,0.2126,0.7,Fast MACD crossover,35,40,CLOSED,2026-04-02 10:16:00.000000,22946.21,Time Exit,1625.0500000000102,1545.0500000000102,1545.0500000000102
macd_variants_aggressive,BUY,2026-04-02 10:06:00.000000,22905.16,22950,ce,5.0,0.4707,-0.5054,0.0093,0.2014,0.7,Fast MACD crossover,35,40,CLOSED,2026-04-02 10:27:00.000000,22925.57,Time Exit,714.3499999999949,634.3499999999949,634.3499999999949
macd_variants_aggressive,BUY,2026-04-02 11:34:00.000000,23247.93,23250,ce,15.71,0.5149,-0.4232,0.009,0.2097,0.6,Regular MACD crossover,30,40,CLOSED,2026-04-02 11:55:00.000000,23386.57,Time Exit,4159.1999999999825,4079.1999999999825,4079.1999999999825
macd_variants_aggressive,BUY,2026-04-02 12:05:00.000000,23402.71,23450,ce,6.26,0.5093,-0.4908,0.0115,0.1963,0.6,Regular MACD crossover,30,40,CLOSED,2026-04-02 12:26:00.000000,23458.03,Time Exit,1659.5999999999913,1579.5999999999913,1579.5999999999913
macd_variants_aggressive,BUY,2026-04-02 12:35:00.000000,23487.82,23500,ce,5.0,0.4449,-0.5647,0.0115,0.2303,0.6,Regular MACD crossover,30,40,CLOSED,2026-04-02 12:56:00.000000,23638.52,Time Exit,4521.000000000022,4441.000000000022,4441.000000000022
macd_variants_aggressive,BUY,2026-04-02 13:08:00.000000,23681.41,23700,ce,5.0,0.4517,-0.4641,0.0095,0.2271,0.7,Fast MACD crossover,35,40,CLOSED,2026-04-02 13:29:00.000000,23866.82,Time Exit,6489.349999999995,6409.349999999995,6409.349999999995
macd_variants_aggressive,BUY,2026-04-02 13:42:00.000000,23916.83,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.6,Regular MACD crossover,30,40,CLOSED,2026-04-02 14:03:00.000000,24053.37,Time Exit,4096.199999999917,4016.199999999917,4016.199999999917
macd_variants_aggressive,BUY,2026-04-02 14:30:00.000000,24257.68,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.7,Fast MACD crossover,35,40,CLOSED,2026-04-02 14:51:00.000000,24484.05,Time Exit,7922.949999999964,7842.949999999964,7842.949999999964
macd_variants_aggressive,BUY,2026-04-02 15:07:00.000000,24535.27,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.7,Fast MACD crossover,35,40,CLOSED,2026-04-02 15:28:00.000000,24694.44,Time Exit,5570.949999999939,5490.949999999939,5490.949999999939
macd_variants_aggressive,BUY,2026-04-03 09:29:00.000000,22680.35,22700,ce,18.05,0.5321,-0.4435,0.009,0.2125,0.6,Regular MACD crossover,30,40,CLOSED,2026-04-03 09:50:00.000000,22688.52,Time Exit,245.10000000005675,165.10000000005675,165.10000000005675
macd_variants_aggressive,BUY,2026-04-03 11:10:00.000000,23118.56,23150,ce,5.0,0.4874,-0.4762,0.0107,0.2237,0.7,Fast MACD crossover,35,40,CLOSED,2026-04-03 11:31:00.000000,23257.69,Time Exit,4869.549999999908,4789.549999999908,4789.549999999908
macd_variants_aggressive,BUY,2026-04-03 11:17:00.000000,23195.05,23200,ce,7.28,0.5398,-0.5196,0.0093,0.1853,0.7,Fast MACD crossover,35,40,CLOSED,2026-04-03 11:38:00.000000,23309.87,Time Exit,4018.69999999999,3938.69999999999,3938.69999999999
macd_variants_aggressive,BUY,2026-04-03 11:17:00.000000,23195.05,23200,ce,7.28,0.5398,-0.5196,0.0093,0.1853,0.6,Regular MACD crossover,30,40,CLOSED,2026-04-03 11:38:00.000000,23309.87,Time Exit,3444.5999999999913,3364.5999999999913,3364.5999999999913
macd_variants_aggressive,BUY,2026-04-03 11:43:00.000000,23385.76,23400,ce,9.0,0.4362,-0.4861,0.0101,0.176,0.6,Regular MACD crossover,30,40,CLOSED,2026-04-03 12:04:00.000000,23529.61,Time Exit,4315.5000000000655,4235.5000000000655,4235.5000000000655
macd_variants_aggressive,BUY,2026-04-03 13:18:00.000000,24127.76,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.6,Regular MACD crossover,30,40,CLOSED,2026-04-03 13:39:00.000000,24302.12,Time Exit,5230.8000000000175,5150.8000000000175,5150.8000000000175
macd_variants_aggressive,BUY,2026-04-03 13:58:00.000000,24486.94,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.7,Fast MACD crossover,35,40,CLOSED,2026-04-03 14:19:00.000000,24734.89,Time Exit,8678.250000000025,8598.250000000025,8598.250000000025
macd_variants_aggressive,BUY,2026-04-03 14:16:00.000000,24701.96,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.7,Fast MACD crossover,35,40,CLOSED,2026-04-03 14:37:00.000000,24787.22,Time Exit,2984.1000000000713,2904.1000000000713,2904.1000000000713
macd_variants_aggressive,BUY,2026-04-03 14:16:00.000000,24701.96,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.6,Regular MACD crossover,30,40,CLOSED,2026-04-03 14:37:00.000000,24787.22,Time Exit,2557.800000000061,2477.800000000061,2477.800000000061
macd_variants_aggressive,BUY,2026-04-03 14:35:00.000000,24796.7,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.7,Fast MACD crossover,35,40,CLOSED,2026-04-03 14:56:00.000000,24864.01,Time Exit,2355.8499999999185,2275.8499999999185,2275.8499999999185
macd_variants_aggressive,BUY,2026-04-03 14:48:00.000000,24829.3,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.7,Fast MACD crossover,35,40,CLOSED,2026-04-03 15:09:00.000000,24894.94,Time Exit,2297.3999999999796,2217.3999999999796,2217.3999999999796
macd_variants_aggressive,BUY,2026-04-03 15:12:00.000000,24911.84,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.6,Regular MACD crossover,30,40,CLOSED,2026-04-06 09:15:00.000000,22928.02,Stop Loss,-59514.59999999999,-59594.59999999999,-59594.59999999999
macd_variants_aggressive,BUY,2026-04-06 09:29:00.000000,23036.66,23050,ce,5.0,0.5291,-0.4788,0.0117,0.2132,0.6,Regular MACD crossover,30,40,CLOSED,2026-04-06 09:50:00.000000,23142.96,Time Exit,3188.999999999978,3108.999999999978,3108.999999999978
macd_variants_aggressive,BUY,2026-04-06 10:44:00.000000,23376.43,23400,ce,9.0,0.4362,-0.4861,0.0101,0.176,0.6,Regular MACD crossover,30,40,CLOSED,2026-04-06 11:05:00.000000,23432.08,Time Exit,1669.5000000000437,1589.5000000000437,1589.5000000000437
macd_variants_aggressive,BUY,2026-04-06 10:56:00.000000,23370.03,23400,ce,9.0,0.4362,-0.4861,0.0101,0.176,0.7,Fast MACD crossover,35,40,CLOSED,2026-04-06 11:17:00.000000,23477.75,Time Exit,3770.2000000000407,3690.2000000000407,3690.2000000000407
macd_variants_aggressive,BUY,2026-04-06 11:28:00.000000,23502.13,23550,ce,5.0,0.5088,-0.5384,0.0091,0.2329,0.6,Regular MACD crossover,30,40,CLOSED,2026-04-06 11:49:00.000000,23443.75,Time Exit,-1751.4000000000306,-1831.4000000000306,-1831.4000000000306
macd_variants_aggressive,BUY,2026-04-06 11:55:00.000000,23451.16,23500,ce,5.0,0.4449,-0.5647,0.0115,0.2303,0.7,Fast MACD crossover,35,40,CLOSED,2026-04-06 12:16:00.000000,23539.06,Time Exit,3076.500000000051,2996.500000000051,2996.500000000051
macd_variants_aggressive,BUY,2026-04-06 12:20:00.000000,23561.3,23600,ce,17.23,0.4768,-0.5425,0.011,0.1727,0.7,Fast MACD crossover,35,40,CLOSED,2026-04-06 12:41:00.000000,23559.46,Time Exit,-64.4000000000051,-144.4000000000051,-144.4000000000051
macd_variants_aggressive,BUY,2026-04-06 12:41:00.000000,23559.46,23600,ce,17.23,0.4768,-0.5425,0.011,0.1727,0.7,Fast MACD crossover,35,40,CLOSED,2026-04-06 13:02:00.000000,23784.01,Time Exit,7859.2499999999745,7779.2499999999745,7779.2499999999745
macd_variants_aggressive,BUY,2026-04-06 14:09:00.000000,24167.92,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.7,Fast MACD crossover,35,40,CLOSED,2026-04-06 14:30:00.000000,24372.89,Time Exit,7173.950000000041,7093.950000000041,7093.950000000041
macd_variants_aggressive,BUY,2026-04-06 14:09:00.000000,24167.92,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.6,Regular MACD crossover,30,40,CLOSED,2026-04-06 14:30:00.000000,24372.89,Time Exit,6149.100000000035,6069.100000000035,6069.100000000035
macd_variants_aggressive,BUY,2026-04-06 14:16:00.000000,24201.81,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.7,Fast MACD crossover,35,40,CLOSED,2026-04-06 14:37:00.000000,24359.76,Time Exit,5528.249999999898,5448.249999999898,5448.249999999898
macd_variants_aggressive,BUY,2026-04-06 14:47:00.000000,24416.83,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.7,Fast MACD crossover,35,40,CLOSED,2026-04-06 15:08:00.000000,24423.04,Time Exit,217.34999999996944,137.34999999996944,137.34999999996944
ema_crossover_aggressive,BUY,2026-03-27 10:28:07.140822,23630.27,23650,ce,15.08,0.5231,-0.5322,0.0099,0.2216,0.30005555839759485,EMA 5/10 crossover,15,40,CLOSED,2026-03-27 10:49:07.140822,23859.45,Time Exit,3437.7000000000044,3357.7000000000044,3357.7000000000044
ema_crossover_aggressive,BUY,2026-03-27 12:32:07.140822,24382.92,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.31202528367201626,EMA 5/10 crossover,15,40,CLOSED,2026-03-27 12:53:07.140822,24469.43,Time Exit,1297.6500000000306,1217.6500000000306,1217.6500000000306
ema_crossover_aggressive,BUY,2026-03-30 09:38:00.000000,23209.79,23250,ce,15.71,0.5149,-0.4232,0.009,0.2097,0.31319442296991185,EMA 5/10 crossover,15,40,CLOSED,2026-03-30 09:59:00.000000,23321.51,Time Exit,1675.799999999963,1595.799999999963,1595.799999999963
ema_crossover_aggressive,BUY,2026-03-30 11:19:00.000000,23594.03,23600,ce,17.23,0.4768,-0.5425,0.011,0.1727,0.30802542567427055,EMA 10/20 crossover,15,40,CLOSED,2026-03-30 11:40:00.000000,23692.27,Time Exit,1473.600000000024,1393.600000000024,1393.600000000024
ema_crossover_aggressive,BUY,2026-03-30 12:19:00.000000,23812.57,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.31288363942690856,EMA 5/10 crossover,15,40,CLOSED,2026-03-30 12:40:00.000000,24018.06,Time Exit,3082.350000000024,3002.350000000024,3002.350000000024
ema_crossover_aggressive,BUY,2026-03-30 12:19:00.000000,23812.57,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.30853574143866996,EMA 10/20 crossover,15,40,CLOSED,2026-03-30 12:40:00.000000,24018.06,Time Exit,3082.350000000024,3002.350000000024,3002.350000000024
ema_crossover_aggressive,BUY,2026-03-30 12:53:00.000000,24045.47,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.317257863633755,EMA 5/10 crossover,15,40,CLOSED,2026-03-30 13:14:00.000000,24071.1,Time Exit,384.4499999999607,304.4499999999607,304.4499999999607
ema_crossover_aggressive,BUY,2026-03-30 13:15:00.000000,24069.91,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.30109910033700016,EMA 5/10 crossover,15,40,CLOSED,2026-03-30 13:36:00.000000,24217.32,Time Exit,2211.149999999998,2131.149999999998,2131.149999999998
ema_crossover_aggressive,BUY,2026-03-30 13:19:00.000000,24075.76,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.30434296634557473,EMA 5/10 crossover,15,40,CLOSED,2026-03-30 13:40:00.000000,24261.45,Time Exit,2785.350000000035,2705.350000000035,2705.350000000035
ema_crossover_aggressive,BUY,2026-03-30 14:06:00.000000,24212.56,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.3064832294429171,EMA 10/20 crossover,15,40,CLOSED,2026-03-30 14:27:00.000000,24326.9,Time Exit,1715.1000000000022,1635.1000000000022,1635.1000000000022
ema_crossover_aggressive,BUY,2026-03-30 14:48:00.000000,24376.01,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.30039715627483266,EMA 5/10 crossover,15,40,CLOSED,2026-03-30 15:09:00.000000,24532.37,Time Exit,2345.4000000000087,2265.4000000000087,2265.4000000000087
ema_crossover_aggressive,BUY,2026-03-31 09:59:00.000000,22917.98,22950,ce,5.0,0.4707,-0.5054,0.0093,0.2014,0.30610126256482395,EMA 10/20 crossover,15,40,CLOSED,2026-03-31 10:20:00.000000,22963.25,Time Exit,679.0500000000065,599.0500000000065,599.0500000000065
ema_crossover_aggressive,BUY,2026-03-31 11:12:00.000000,23178.75,23200,ce,7.28,0.5398,-0.5196,0.0093,0.1853,0.30908030473156806,EMA 5/10 crossover,15,40,CLOSED,2026-03-31 11:33:00.000000,23275.59,Time Exit,1452.6000000000022,1372.6000000000022,1372.6000000000022
ema_crossover_aggressive,BUY,2026-03-31 11:44:00.000000,23282.24,23300,ce,14.11,0.6207,-0.4682,0.0106,0.1986,0.3100615661415623,EMA 5/10 crossover,15,40,CLOSED,2026-03-31 12:05:00.000000,23341.94,Time Exit,895.4999999999563,815.4999999999563,815.4999999999563
ema_crossover_aggressive,BUY,2026-03-31 12:22:00.000000,23361.82,23400,ce,9.0,0.4362,-0.4861,0.0101,0.176,0.31798512175441457,EMA 10/20 crossover,15,40,CLOSED,2026-03-31 12:43:00.000000,23478.01,Time Exit,1742.8499999999804,1662.8499999999804,1662.8499999999804
ema_crossover_aggressive,BUY,2026-03-31 14:53:00.000000,24127.24,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.300996436947109,EMA 10/20 crossover,15,40,CLOSED,2026-03-31 15:14:00.000000,24247.39,Time Exit,1802.2499999999673,1722.2499999999673,1722.2499999999673
ema_crossover_aggressive,BUY,2026-04-01 09:38:00.000000,22863.06,22900,ce,5.0,0.5013,-0.4595,0.0096,0.2126,0.3051394220602098,EMA 5/10 crossover,15,40,CLOSED,2026-04-01 09:59:00.000000,22960.35,Time Exit,1459.3499999999585,1379.3499999999585,1379.3499999999585
ema_crossover_aggressive,BUY,2026-04-01 09:54:00.000000,22956.29,23000,ce,5.0,0.4732,-0.5163,0.0096,0.2091,0.30639367041087817,EMA 10/20 crossover,15,40,CLOSED,2026-04-01 10:15:00.000000,23088.09,Time Exit,1976.999999999989,1896.999999999989,1896.999999999989
ema_crossover_aggressive,BUY,2026-04-01 11:11:00.000000,23012.88,23050,ce,5.0,0.5291,-0.4788,0.0117,0.2132,0.3075209546303941,EMA 10/20 crossover,15,40,CLOSED,2026-04-01 11:32:00.000000,23049.02,Time Exit,542.0999999999913,462.09999999999127,462.09999999999127
ema_crossover_aggressive,BUY,2026-04-01 15:17:00.000000,24045.9,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.3038526024806359,EMA 5/10 crossover,15,40,CLOSED,2026-04-02 09:15:00.000000,22764.87,Stop Loss,-19215.450000000037,-19295.450000000037,-19295.450000000037
ema_crossover_aggressive,BUY,2026-04-02 09:39:00.000000,22919.73,22950,ce,5.0,0.4707,-0.5054,0.0093,0.2014,0.31031518145464704,EMA 5/10 crossover,15,40,CLOSED,2026-04-02 10:00:00.000000,22904.11,Time Exit,-234.29999999998472,-314.2999999999847,-314.2999999999847
ema_crossover_aggressive,BUY,2026-04-02 10:27:00.000000,22925.57,22950,ce,5.0,0.4707,-0.5054,0.0093,0.2014,0.30064783395030065,EMA 10/20 crossover,15,40,CLOSED,2026-04-02 10:48:00.000000,23052.39,Time Exit,1902.2999999999956,1822.2999999999956,1822.2999999999956
ema_crossover_aggressive,BUY,2026-04-02 11:32:00.000000,23211.22,23250,ce,15.71,0.5149,-0.4232,0.009,0.2097,0.3122166382325009,EMA 5/10 crossover,15,40,CLOSED,2026-04-02 11:53:00.000000,23323.23,Time Exit,1680.149999999976,1600.149999999976,1600.149999999976
ema_crossover_aggressive,BUY,2026-04-02 15:06:00.000000,24502.01,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.3119795963727773,EMA 5/10 crossover,15,40,CLOSED,2026-04-02 15:27:00.000000,24685.14,Time Exit,2746.9500000000153,2666.9500000000153,2666.9500000000153
ema_crossover_aggressive,BUY,2026-04-03 09:41:00.000000,22686.9,22700,ce,18.05,0.5321,-0.4435,0.009,0.2125,0.30078282154368347,EMA 5/10 crossover,15,40,CLOSED,2026-04-03 10:02:00.000000,22637.67,Time Exit,-738.450000000048,-818.450000000048,-818.450000000048
ema_crossover_aggressive,BUY,2026-04-03 10:12:00.000000,22665.76,22700,ce,18.05,0.5321,-0.4435,0.009,0.2125,0.30119416741840743,EMA 5/10 crossover,15,40,CLOSED,2026-04-03 10:33:00.000000,22740.2,Time Exit,1116.600000000035,1036.600000000035,1036.600000000035
ema_crossover_aggressive,BUY,2026-04-03 12:50:00.000000,23825.96,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.30629656598164146,EMA 5/10 crossover,15,40,CLOSED,2026-04-03 13:11:00.000000,24016.93,Time Exit,2864.5500000000175,2784.5500000000175,2784.5500000000175
ema_crossover_aggressive,BUY,2026-04-03 15:08:00.000000,24872.69,23800,ce,13.31,0.5644,-0.4078,0.0108,0.2369,0.30707878076023193,EMA 5/10 crossover,15,40,CLOSED,2026-04-03 15:29:00.000000,25004.57,Time Exit,1978.2000000000153,1898.2000000000153,1898.2000000000153
ema_crossover_aggressive,BUY,2026-04-06 10:35:00.000000,23349.06,23350,ce,14.16,0.5057,-0.497,0.0099,0.1943,0.3031381185788716,EMA 5/10 crossover,15,40,CLOSED,2026-04-06 10:56:00.000000,23370.03,Time Exit,314.5499999999629,234.5499999999629,234.5499999999629
ema_crossover_aggressive,BUY,2026-04-06 10:44:00.000000,23376.43,23400,ce,9.0,0.4362,-0.4861,0.0101,0.176,0.31701406340737665,EMA 10/20 crossover,15,40,CLOSED,2026-04-06 11:05:00.000000,23432.08,Time Exit,834.7500000000218,754.7500000000218,754.7500000000218
ema_crossover_aggressive,BUY,2026-04-06 10:54:00.000000,23364.9,23400,ce,9.0,0.4362,-0.4861,0.0101,0.176,0.3046675750539752,EMA 5/10 crossover,15,40,CLOSED,2026-04-06 11:15:00.000000,23458.13,Time Exit,1398.4499999999935,1318.4499999999935,1318.4499999999935
ema_crossover_aggressive,BUY,2026-04-06 12:41:00.000000,23559.46,23600,ce,17.23,0.4768,-0.5425,0.011,0.1727,0.3065417284524439,EMA 5/10 crossover,15,40,CLOSED,2026-04-06 13:02:00.000000,23784.01,Time Exit,3368.249999999989,3288.249999999989,3288.249999999989
ema_crossover_aggressive,BUY,2026-04-06 12:41:00.000000,23559.46,23600,ce,17.23,0.4768,-0.5425,0.011,0.1727,0.30320760601219027,EMA 10/20 crossover,15,40,CLOSED,2026-04-06 13:02:00.000000,23784.01,Time Exit,3368.249999999989,3288.249999999989,3288.249999999989
